ensembl_gene_id	hgnc_symbol	entrezgene_id	gene_length
ENSG00000276700	RNA5-8SN4	124907339	153
ENSG00000276700	RNA5-8SN4	124907340	153
ENSG00000276700	RNA5-8SN4	124907341	153
ENSG00000276700	RNA5-8SN4	124907342	153
ENSG00000276700	RNA5-8SN4	124907343	153
ENSG00000276700	RNA5-8SN4	124907439	153
ENSG00000276700	RNA5-8SN4	124907440	153
ENSG00000276700	RNA5-8SN4	124907450	153
ENSG00000276700	RNA5-8SN4	124907458	153
ENSG00000276700	RNA5-8SN4	124907467	153
ENSG00000276700	RNA5-8SN4	124907475	153
ENSG00000276700	RNA5-8SN4	124907476	153
ENSG00000276700	RNA5-8SN4	124907477	153
ENSG00000276700	RNA5-8SN4	124907478	153
ENSG00000276700	RNA5-8SN4	124907479	153
ENSG00000276700	RNA5-8SN4	124907480	153
ENSG00000276700	RNA5-8SN4	124907481	153
ENSG00000276700	RNA5-8SN4	124907482	153
ENSG00000276700	RNA5-8SN4	124907483	153
ENSG00000276700	RNA5-8SN4	124907484	153
ENSG00000276700	RNA5-8SN4	124907572	153
ENSG00000276700	RNA5-8SN4	124907573	153
ENSG00000276700	RNA5-8SN4	124907574	153
ENSG00000276700	RNA5-8SN4	124907575	153
ENSG00000276700	RNA5-8SN4	124907576	153
ENSG00000276700	RNA5-8SN4	124907577	153
ENSG00000276700	RNA5-8SN4	124907578	153
ENSG00000276700	RNA5-8SN4	124907579	153
ENSG00000276700	RNA5-8SN4	124907580	153
ENSG00000276700	RNA5-8SN4	124907581	153
ENSG00000276700	RNA5-8SN4	124907584	153
ENSG00000276700	RNA5-8SN4	124907585	153
ENSG00000276700	RNA5-8SN4	124907586	153
ENSG00000276700	RNA5-8SN4	124907587	153
ENSG00000276700	RNA5-8SN4	124907588	153
ENSG00000276700	RNA5-8SN4	124907589	153
ENSG00000276700	RNA5-8SN4	124907590	153
ENSG00000276700	RNA5-8SN4	124907591	153
ENSG00000276700	RNA5-8SN4	124907592	153
ENSG00000276700	RNA5-8SN4	124907593	153
ENSG00000276700	RNA5-8SN4	124907594	153
ENSG00000276700	RNA5-8SN4	124907595	153
ENSG00000276700	RNA5-8SN4	124907596	153
ENSG00000276700	RNA5-8SN4	124907597	153
ENSG00000276700	RNA5-8SN4	124907598	153
ENSG00000276700	RNA5-8SN4	124907600	153
ENSG00000276700	RNA5-8SN4	124907611	153
ENSG00000276700	RNA5-8SN4	124907622	153
ENSG00000276700	RNA5-8SN4	124907633	153
ENSG00000276700	RNA5-8SN4	124907644	153
ENSG00000276700	RNA5-8SN4	124907655	153
ENSG00000276700	RNA5-8SN4	124907662	153
ENSG00000276700	RNA5-8SN4	124907673	153
ENSG00000276700	RNA5-8SN4	124907684	153
ENSG00000276700	RNA5-8SN4	124907694	153
ENSG00000276700	RNA5-8SN4	124907705	153
ENSG00000276700	RNA5-8SN4	124907709	153
ENSG00000276700	RNA5-8SN4	124907710	153
ENSG00000276700	RNA5-8SN4	124907711	153
ENSG00000276700	RNA5-8SN4	124907712	153
ENSG00000276700	RNA5-8SN4	124907713	153
ENSG00000276700	RNA5-8SN4	124907714	153
ENSG00000276700	RNA5-8SN4	124907715	153
ENSG00000276700	RNA5-8SN4	124907716	153
ENSG00000276700	RNA5-8SN4	124907717	153
ENSG00000276700	RNA5-8SN4	124907718	153
ENSG00000276700	RNA5-8SN4	124907719	153
ENSG00000276700	RNA5-8SN4	124907720	153
ENSG00000276700	RNA5-8SN4	124907721	153
ENSG00000276700	RNA5-8SN4	124908237	153
ENSG00000276700	RNA5-8SN4	124908238	153
ENSG00000276700	RNA5-8SN4	124908239	153
ENSG00000276700	RNA5-8SN4	124908240	153
ENSG00000276700	RNA5-8SN4	124908241	153
ENSG00000276700	RNA5-8SN4	124908242	153
ENSG00000276700	RNA5-8SN4	124908243	153
ENSG00000276700	RNA5-8SN4	124908244	153
ENSG00000276700	RNA5-8SN4	124908245	153
ENSG00000276700	RNA5-8SN4	124908246	153
ENSG00000276700	RNA5-8SN4	124908247	153
ENSG00000276700	RNA5-8SN4	124908248	153
ENSG00000276700	RNA5-8SN4	124908249	153
ENSG00000276700	RNA5-8SN4	124908257	153
ENSG00000276700	RNA5-8SN4	124908268	153
ENSG00000276700	RNA5-8SN4	124908278	153
ENSG00000276700	RNA5-8SN4	124908289	153
ENSG00000276700	RNA5-8SN4	124908300	153
ENSG00000276700	RNA5-8SN4	124908310	153
ENSG00000276700	RNA5-8SN4	124908316	153
ENSG00000276700	RNA5-8SN4	124908327	153
ENSG00000276700	RNA5-8SN4	124908336	153
ENSG00000276700	RNA5-8SN4	124908347	153
ENSG00000276700	RNA5-8SN4	124908358	153
ENSG00000276700	RNA5-8SN4	124908368	153
ENSG00000276700	RNA5-8SN4	124908369	153
ENSG00000276700	RNA5-8SN4	124908370	153
ENSG00000276700	RNA5-8SN4	124908371	153
ENSG00000276700	RNA5-8SN4	124908372	153
ENSG00000276700	RNA5-8SN4	124908373	153
ENSG00000276700	RNA5-8SN4	124908374	153
ENSG00000276700	RNA5-8SN4	124908375	153
ENSG00000276700	RNA5-8SN4	124908376	153
ENSG00000276700	RNA5-8SN4	124908377	153
ENSG00000276700	RNA5-8SN4	124908378	153
ENSG00000276700	RNA5-8SN4	124908379	153
ENSG00000276700	RNA5-8SN4	124908380	153
ENSG00000276700	RNA5-8SN4	124908381	153
ENSG00000276700	RNA5-8SN4	124908382	153
ENSG00000276700	RNA5-8SN4	124908383	153
ENSG00000276700	RNA5-8SN4	124908384	153
ENSG00000276700	RNA5-8SN4	124908385	153
ENSG00000276700	RNA5-8SN4	124908386	153
ENSG00000276700	RNA5-8SN4	124908387	153
ENSG00000276700	RNA5-8SN4	124908388	153
ENSG00000276700	RNA5-8SN4	124908389	153
ENSG00000276700	RNA5-8SN4	124908390	153
ENSG00000276700	RNA5-8SN4	124908391	153
ENSG00000276700	RNA5-8SN4	124908392	153
ENSG00000276700	RNA5-8SN4	124908393	153
ENSG00000276700	RNA5-8SN4	124908474	153
ENSG00000276700	RNA5-8SN4	124908494	153
ENSG00000276700	RNA5-8SN4	124908504	153
ENSG00000276700	RNA5-8SN4	124908512	153
ENSG00000276700	RNA5-8SN4	124908513	153
ENSG00000276700	RNA5-8SN4	124908514	153
ENSG00000276700	RNA5-8SN4	124908515	153
ENSG00000276700	RNA5-8SN4	124908516	153
ENSG00000276700	RNA5-8SN4	124908517	153
ENSG00000276700	RNA5-8SN4	124908518	153
ENSG00000276700	RNA5-8SN4	124908519	153
ENSG00000276700	RNA5-8SN4	124908520	153
ENSG00000276700	RNA5-8SN4	124908521	153
ENSG00000276700	RNA5-8SN4	124908522	153
ENSG00000276700	RNA5-8SN4	124908523	153
ENSG00000276700	RNA5-8SN4	124908524	153
ENSG00000276700	RNA5-8SN4	124908525	153
ENSG00000276700	RNA5-8SN4	124908527	153
ENSG00000275757		124907114	153
ENSG00000275757		124907115	153
ENSG00000275757		124907116	153
ENSG00000275757		124907117	153
ENSG00000275757		124907118	153
ENSG00000275757		124907119	153
ENSG00000275757		124907120	153
ENSG00000275757		124907121	153
ENSG00000275757		124907122	153
ENSG00000275757		124907123	153
ENSG00000275757		124907124	153
ENSG00000275757		124907125	153
ENSG00000275757		124907126	153
ENSG00000275757		124907127	153
ENSG00000275757		124907128	153
ENSG00000275757		124907129	153
ENSG00000275757		124907130	153
ENSG00000275757		124907131	153
ENSG00000275757		124907132	153
ENSG00000275757		124907133	153
ENSG00000275757		124907134	153
ENSG00000275757		124907135	153
ENSG00000275757		124907136	153
ENSG00000275757		124907137	153
ENSG00000275757		124907138	153
ENSG00000275757		124907139	153
ENSG00000275757		124907140	153
ENSG00000275757		124907141	153
ENSG00000275757		124907142	153
ENSG00000275757		124907143	153
ENSG00000275757		124907144	153
ENSG00000275757		124907145	153
ENSG00000275757		124907146	153
ENSG00000275757		124907147	153
ENSG00000275757		124907148	153
ENSG00000275757		124907149	153
ENSG00000275757		124907150	153
ENSG00000275757		124907151	153
ENSG00000275757		124907152	153
ENSG00000275757		124907153	153
ENSG00000275757		124907154	153
ENSG00000275757		124907155	153
ENSG00000275757		124907160	153
ENSG00000275757		124907172	153
ENSG00000275757		124907183	153
ENSG00000275757		124907194	153
ENSG00000275757		124907205	153
ENSG00000275757		124907216	153
ENSG00000275757		124907227	153
ENSG00000275757		124907238	153
ENSG00000275757		124907248	153
ENSG00000275757		124907258	153
ENSG00000275757		124907269	153
ENSG00000275757		124907280	153
ENSG00000275757		124907291	153
ENSG00000275757		124907302	153
ENSG00000275757		124907313	153
ENSG00000275757		124907324	153
ENSG00000275757		124907327	153
ENSG00000275757		124907328	153
ENSG00000275757		124907329	153
ENSG00000275757		124907330	153
ENSG00000275757		124907331	153
ENSG00000275757		124907332	153
ENSG00000275757		124907333	153
ENSG00000275757		124907334	153
ENSG00000275757		124907335	153
ENSG00000275757		124907336	153
ENSG00000275757		124907337	153
ENSG00000275757		124907338	153
ENSG00000275757		124907339	153
ENSG00000275757		124907340	153
ENSG00000275757		124907341	153
ENSG00000275757		124907342	153
ENSG00000275757		124907343	153
ENSG00000275757		124907439	153
ENSG00000275757		124907440	153
ENSG00000275757		124907450	153
ENSG00000275757		124907458	153
ENSG00000275757		124907467	153
ENSG00000275757		124907475	153
ENSG00000275757		124907476	153
ENSG00000275757		124907477	153
ENSG00000275757		124907478	153
ENSG00000275757		124907479	153
ENSG00000275757		124907480	153
ENSG00000275757		124907481	153
ENSG00000275757		124907482	153
ENSG00000275757		124907483	153
ENSG00000275757		124907484	153
ENSG00000275757		124907572	153
ENSG00000275757		124907573	153
ENSG00000275757		124907574	153
ENSG00000275757		124907575	153
ENSG00000275757		124907576	153
ENSG00000275757		124907577	153
ENSG00000275757		124907578	153
ENSG00000275757		124907579	153
ENSG00000275757		124907580	153
ENSG00000275757		124907581	153
ENSG00000275757		124907584	153
ENSG00000275757		124907585	153
ENSG00000275757		124907586	153
ENSG00000275757		124907587	153
ENSG00000275757		124907588	153
ENSG00000275757		124907589	153
ENSG00000275757		124907590	153
ENSG00000275757		124907591	153
ENSG00000275757		124907592	153
ENSG00000275757		124907593	153
ENSG00000275757		124907594	153
ENSG00000275757		124907595	153
ENSG00000275757		124907596	153
ENSG00000275757		124907597	153
ENSG00000275757		124907598	153
ENSG00000275757		124907600	153
ENSG00000275757		124907611	153
ENSG00000275757		124907622	153
ENSG00000275757		124907633	153
ENSG00000275757		124907644	153
ENSG00000275757		124907655	153
ENSG00000275757		124907662	153
ENSG00000275757		124907673	153
ENSG00000275757		124907684	153
ENSG00000275757		124907694	153
ENSG00000275757		124907705	153
ENSG00000275757		124907709	153
ENSG00000275757		124907710	153
ENSG00000275757		124907711	153
ENSG00000275757		124907712	153
ENSG00000275757		124907713	153
ENSG00000275757		124907714	153
ENSG00000275757		124907715	153
ENSG00000275757		124907716	153
ENSG00000275757		124907717	153
ENSG00000275757		124907718	153
ENSG00000275757		124907719	153
ENSG00000275757		124907720	153
ENSG00000275757		124907721	153
ENSG00000275757		124908237	153
ENSG00000275757		124908238	153
ENSG00000275757		124908239	153
ENSG00000275757		124908240	153
ENSG00000275757		124908241	153
ENSG00000275757		124908242	153
ENSG00000275757		124908243	153
ENSG00000275757		124908244	153
ENSG00000275757		124908245	153
ENSG00000275757		124908246	153
ENSG00000275757		124908247	153
ENSG00000275757		124908248	153
ENSG00000275757		124908249	153
ENSG00000275757		124908257	153
ENSG00000275757		124908268	153
ENSG00000275757		124908278	153
ENSG00000275757		124908289	153
ENSG00000275757		124908300	153
ENSG00000275757		124908310	153
ENSG00000275757		124908316	153
ENSG00000275757		124908327	153
ENSG00000275757		124908336	153
ENSG00000275757		124908347	153
ENSG00000275757		124908358	153
ENSG00000275757		124908368	153
ENSG00000275757		124908369	153
ENSG00000275757		124908370	153
ENSG00000275757		124908371	153
ENSG00000275757		124908372	153
ENSG00000275757		124908373	153
ENSG00000275757		124908374	153
ENSG00000275757		124908375	153
ENSG00000275757		124908376	153
ENSG00000275757		124908377	153
ENSG00000275757		124908378	153
ENSG00000275757		124908379	153
ENSG00000275757		124908380	153
ENSG00000275757		124908381	153
ENSG00000275757		124908382	153
ENSG00000275757		124908383	153
ENSG00000275757		124908384	153
ENSG00000275757		124908385	153
ENSG00000275757		124908386	153
ENSG00000275757		124908387	153
ENSG00000275757		124908388	153
ENSG00000275757		124908389	153
ENSG00000275757		124908390	153
ENSG00000275757		124908391	153
ENSG00000275757		124908392	153
ENSG00000275757		124908393	153
ENSG00000275757		124908474	153
ENSG00000275757		124908494	153
ENSG00000275757		124908504	153
ENSG00000275757		124908512	153
ENSG00000275757		124908513	153
ENSG00000275757		124908514	153
ENSG00000275757		124908515	153
ENSG00000275757		124908516	153
ENSG00000275757		124908517	153
ENSG00000275757		124908518	153
ENSG00000275757		124908519	153
ENSG00000275757		124908520	153
ENSG00000275757		124908521	153
ENSG00000275757		124908522	153
ENSG00000275757		124908523	153
ENSG00000275757		124908524	153
ENSG00000275757		124908525	153
ENSG00000275757		124908527	153
ENSG00000305027		NA	617
ENSG00000273739		NA	90
ENSG00000298142		NA	945
ENSG00000305713		NA	355.5
ENSG00000301406		NA	1315
ENSG00000288372		NA	877
ENSG00000307206		NA	1009.75
ENSG00000306124		NA	575.666666666667
ENSG00000288288		101929756	1365
ENSG00000288157	NPY4R2	100996758	1878
ENSG00000307249		NA	849
ENSG00000310376		NA	931.75
ENSG00000288129		NA	1030
ENSG00000308567		107987386	738.25
ENSG00000288472	LINC03015	102723672	1345.35714285714
ENSG00000310392		NA	389
ENSG00000288304		NA	826
ENSG00000288481	FAM25C	644054	352
ENSG00000288424	AGAP12P	NA	2359
ENSG00000309335		NA	802
ENSG00000310156		101929031	715.379310344828
ENSG00000310156		102723890	715.379310344828
ENSG00000288417	LINC03014	100507642	2274.33333333333
ENSG00000290627		414224	2141
ENSG00000288201	RNA5SP315	NA	116
ENSG00000288196	BMS1P7	NA	1052
ENSG00000288502		NA	3208
ENSG00000288457		NA	1446
ENSG00000288311		105375115	568
ENSG00000288449		NA	574
ENSG00000288499	FAM20C	56975	1453.8
ENSG00000288159		NA	2004
ENSG00000288431		NA	279
ENSG00000306474		NA	1023.95744680851
ENSG00000306526		NA	479
ENSG00000282162	LINC01784	NA	378
ENSG00000281934	PRAMEF11	440560	1845
ENSG00000288260		NA	1002
ENSG00000288430	RNU5B-4P	NA	111
ENSG00000288297	ECSCR	641700	1031
ENSG00000282116	PRAMEF30P	NA	1417
ENSG00000282175	HNRNPCL1	343069	1108
ENSG00000282817	PRAMEF2	65122	1642
ENSG00000288274	SMIM33	111064649	2594
ENSG00000282584	PRAMEF4	400735	1840
ENSG00000288243	STING1	340061	1590.34782608696
ENSG00000282663	PRAMEF10	343071	1525
ENSG00000279195	PRAMEF7	441871	1576
ENSG00000282338	RNU6-1072P	NA	107
ENSG00000282549	PRAMEF29P	NA	1139
ENSG00000282119	PRAMEF6	440561	1720
ENSG00000282791	PRAMEF28P	NA	1450
ENSG00000282437	PRAMEF27	101929983	1863
ENSG00000291381	ARHGEF19	128272	1366.33333333333
ENSG00000282559	HNRNPCL3	649330	1148
ENSG00000291405		NA	665
ENSG00000282566	PRAMEF25	441873	1851.5
ENSG00000282566	PRAMEF25	645359	1851.5
ENSG00000291404	ANO7L1	NA	1720
ENSG00000291376		NA	2662
ENSG00000291382	CPLANE2	79363	955
ENSG00000291377	MT1XP1	NA	186
ENSG00000291375	FBXO42	54455	2811.25
ENSG00000282258	PRAMEF34P	NA	1447
ENSG00000291379	SZRD1	26099	1504.3
ENSG00000282562	PRAMEF35P	NA	891
ENSG00000288388		NA	568
ENSG00000288138	NCOA4P4	NA	1861
ENSG00000282530	HNRNPCL2	440563	1156
ENSG00000282468	PRAMEF36P	NA	1452
ENSG00000291374	RPL22P3	NA	381
ENSG00000290624		NA	667
ENSG00000291401	SPATA21	374955	1634.5
ENSG00000282341		NA	384
ENSG00000281987	PRAMEF26	645359	1863
ENSG00000282095	HNRNPCL4	101060301	882
ENSG00000291380	NECAP2	55707	1339.08333333333
ENSG00000282298	PRAMEF9	343070	1863
ENSG00000282741	PRAMEF13	400736	1747
ENSG00000282212	PRAMEF18	391003	2067
ENSG00000282289	PRAMEF31P	NA	1371
ENSG00000291388	LINC01772	107984921	3245
ENSG00000282424	PRAMEF5	343068	1720
ENSG00000291402	CROCCP3	114819	2039
ENSG00000291389	RNU1-1	26871	164
ENSG00000291389	RNU1-1	124904613	164
ENSG00000291389	RNU1-1	124905321	164
ENSG00000291389	RNU1-1	124905573	164
ENSG00000291389	RNU1-1	124905809	164
ENSG00000291390		NA	1558
ENSG00000291391		NA	327
ENSG00000291392	LINC01783	100132147	1548
ENSG00000291393	RNU1-6P	NA	144
ENSG00000291394	PDE4DIPP8	NA	882
ENSG00000291386		NA	438
ENSG00000282216	PRAMEF32P	NA	1068
ENSG00000282288	RNU6-771P	NA	107
ENSG00000291385	RNU1-2	26870	164
ENSG00000291385	RNU1-2	124904613	164
ENSG00000291385	RNU1-2	124905321	164
ENSG00000291385	RNU1-2	124905573	164
ENSG00000291385	RNU1-2	124905574	164
ENSG00000291385	RNU1-2	124905809	164
ENSG00000282583	PRAMEF8	391002	1714
ENSG00000291408		105376805	828.5
ENSG00000291384		NA	508
ENSG00000291400	LINC03126	112267871	1158.44444444444
ENSG00000282125	PRAMEF33	645382	1518
ENSG00000293551	PRAMEF22	653606	1446
ENSG00000291383	RNU1-5P	NA	144
ENSG00000291395		NA	166
ENSG00000291397		NA	1351
ENSG00000291398	EIF1AXP1	NA	435
ENSG00000291396	RNU1-3	26869	164
ENSG00000291396	RNU1-3	124904613	164
ENSG00000291396	RNU1-3	124905321	164
ENSG00000291396	RNU1-3	124905573	164
ENSG00000291396	RNU1-3	124905809	164
ENSG00000291399	RNU1-4	6060	164
ENSG00000291399	RNU1-4	26863	164
ENSG00000291399	RNU1-4	124904613	164
ENSG00000291399	RNU1-4	124905321	164
ENSG00000291399	RNU1-4	124905573	164
ENSG00000291399	RNU1-4	124905809	164
ENSG00000291387	PADI2	11240	2992.25
ENSG00000292230		NA	2965
ENSG00000291403	CROCCP4	NA	2968
ENSG00000292231		NA	2324
ENSG00000291407		NA	571
ENSG00000292235		NA	1209
ENSG00000292236		NA	435
ENSG00000292238		124905559	2181
ENSG00000292239		NA	2178
ENSG00000292240		NA	2235
ENSG00000292241		124900583	2187
ENSG00000292242		NA	2185
ENSG00000292229		NA	3409
ENSG00000292226		124905558	7010
ENSG00000292228		124905564	7008
ENSG00000281819	NAA50P1	NA	501
ENSG00000292227		102724250	7002
ENSG00000263150	OR8J2	81169	948
ENSG00000262851	OR5T2	219464	1080
ENSG00000261897	OR5T3	390154	1023
ENSG00000262784	OR5T1	390155	981
ENSG00000292225	NBPF1	55672	7008
ENSG00000262611	OR8H1	219469	982.5
ENSG00000280712	OR8I1P	NA	931
ENSG00000262755	OR8K3	219473	939
ENSG00000281773	FAM8A2P	NA	1142
ENSG00000280617	OR8K2P	NA	927
ENSG00000263328	OR8K1	390157	960
ENSG00000281820	RPL5P29	NA	894
ENSG00000262796	OR8J1	219477	1074
ENSG00000262315	OR8U8	504189	960
ENSG00000281038	OR8U9	504190	930
ENSG00000280577	OR8L1P	NA	955
ENSG00000291410		NA	665
ENSG00000291411		NA	352
ENSG00000291412		NA	985.333333333333
ENSG00000291413		NA	1536
ENSG00000291414	MIR4740	100616294	63
ENSG00000291415	MIR3186	100422944	85
ENSG00000291416		NA	424
ENSG00000291417	LINC01971	NA	1048
ENSG00000291418		NA	572
ENSG00000291420	ACTG1	71	1844.84
ENSG00000291421	BAHCC1	57597	3344.75
ENSG00000291422		NA	1092
ENSG00000291423		NA	1351
ENSG00000291424		NA	1060
ENSG00000291425	LINC03048	NA	1237.47058823529
ENSG00000288319		NA	774
ENSG00000288521		124905169	106
ENSG00000288394	ABCD1P4	NA	604
ENSG00000288228		NA	88
ENSG00000288342	PABPC1P9	NA	1612
ENSG00000288315	SLC9B1P4	NA	1288
ENSG00000288272	ACTR3BP6	440888	1338
ENSG00000281449	BCL2L14	79370	1167
ENSG00000281442	PTMAP9	NA	327
ENSG00000283344	MIR1244-4	103504734	85
ENSG00000281324	LRP6	4040	3557.28571428571
ENSG00000290500		NA	498.333333333333
ENSG00000261958	OR9G1	390174	918
ENSG00000262191	OR9G9	504191	918
ENSG00000281683		NA	147
ENSG00000262268	OR9G3P	NA	918
ENSG00000262647	OR9G4	283189	985
ENSG00000281777	OR9G2P	NA	880
ENSG00000281313	OR5G1P	NA	946
ENSG00000281279	OR5G4P	NA	760
ENSG00000262535	OR5G5P	NA	939
ENSG00000281107	OR5G3	NA	936
ENSG00000281839	LINC02735	101927120	209
ENSG00000280475	RPL21P100	NA	511
ENSG00000206783	RNU6-545P	NA	104
ENSG00000281874		NA	437
ENSG00000207477	RNU6-318P	NA	103
ENSG00000281818	MANSC1	54682	2437.25
ENSG00000281051	RPL23AP66	NA	479
ENSG00000281234	LOH12CR2	503693	1540
ENSG00000280689	BORCS5	118426	2026.25
ENSG00000281168		NA	379
ENSG00000280962	DUSP16	80824	2004.33333333333
ENSG00000281671		NA	412
ENSG00000281525		NA	576
ENSG00000288406		NA	144
ENSG00000291426	TOLLIP	54472	1458
ENSG00000288135		NA	572
ENSG00000288322		NA	488
ENSG00000288356		NA	252
ENSG00000288117		NA	111
ENSG00000291427	TOLLIP-DT	255512	939
ENSG00000291429		124902606	3283
ENSG00000291430	LINC02689	NA	1458
ENSG00000291428	BRSK2	9024	2313.8
ENSG00000291441		NA	2432
ENSG00000291431	DUSP8	1850	3305.33333333333
ENSG00000291432	KRTAP5-AS1	338651	903.4
ENSG00000291433	KRTAP5-1	387264	942
ENSG00000291434	KRTAP5-2	440021	1118
ENSG00000291435	KRTAP5-3	387266	899
ENSG00000291440	KRTAP5-4	387267	1181
ENSG00000291443	KRTAP5-5	439915	1156
ENSG00000291436		NA	588
ENSG00000291437	FAM99A	387742	1384.66666666667
ENSG00000291438	FAM99B	100132464	1067
ENSG00000291439	LINC02708	NA	587
ENSG00000291442	MOB2	81532	1268.57142857143
ENSG00000292327	PPP2R3B	28227	1488
ENSG00000292328	RPL14P5	NA	730
ENSG00000292329		NA	259
ENSG00000292332	IL3RA	3563	1226.33333333333
ENSG00000292333	P2RY8	286530	2337
ENSG00000292334	SLC25A6	293	1068.33333333333
ENSG00000292337	DHRSX-IT1	NA	651
ENSG00000292338	DHRSX	207063	914.285714285714
ENSG00000292339	ASMTL	8623	1407.66666666667
ENSG00000292342	LINC00685	NA	428
ENSG00000292344	PLCXD1	55344	1503.4
ENSG00000292345	ZBED1	9189	3033.16666666667
ENSG00000292346	MIR6089	102464837	64
ENSG00000292347	LINC00102	100359394	1340
ENSG00000292348	CD99	4267	814.533333333333
ENSG00000292350		NA	290
ENSG00000292352	FABP5P13	NA	328
ENSG00000292353	KRT18P53	NA	117
ENSG00000292354	SHOX	6473	3748.25
ENSG00000292355	MIR3690	100500894	75
ENSG00000292356	RNA5SP498	NA	120
ENSG00000292361	CD99P1	NA	561
ENSG00000292363	CRLF2	64109	1446.66666666667
ENSG00000292343	AKAP17A	8227	2872.66666666667
ENSG00000292336	ASMT	438	871.6
ENSG00000292330		NA	548
ENSG00000285019	ELOCP5	NA	333
ENSG00000285196	CDY10P	NA	1567
ENSG00000292357	CSF2RA	1438	1304.22727272727
ENSG00000285308	USP9YP3	NA	1766
ENSG00000288512	C1R	715	1338.1875
ENSG00000285028	USP9YP8	NA	500
ENSG00000285455	CDY11P	NA	1651
ENSG00000285477	OFD1P16Y	NA	318
ENSG00000310541		NA	426
ENSG00000310543		NA	618
ENSG00000310544		NA	1120.5
